user_id,signup_date,acquisition_channel,country,platform,plan_tier,age_bucket,app_version,os_version
u_202400,2026-05-10,paid_search,India,Android,pro_annual,45+,7.0.1,14
u_202401,2026-05-16,paid_social,Philippines,Android,free,25-34,7.1.0,13
u_202402,2026-03-01,app_store_browse,United Arab Emirates,iOS,free,25-34,7.1.0,18.0
u_202403,2026-05-21,app_store_browse,United States,iOS,free,25-34,7.1.0,17.4
u_202404,2026-04-21,organic_search,United States,iOS,free,18-24,7.1.0,16.5
u_202405,2026-03-16,app_store_browse,India,iOS,free,35-44,7.0.1,16.5
u_202406,2026-03-18,paid_search,United Kingdom,Android,free,25-34,7.1.0,14
u_202407,2026-05-27,referral,Brazil,Android,free,25-34,7.0.1,12
u_202408,2026-03-20,influencer,United States,iOS,free,25-34,7.1.0,18.2
u_202409,2026-04-29,paid_social,India,iOS,free,35-44,6.9.2,16.5
u_202410,2026-03-10,influencer,United States,Web,pro_monthly,18-24,6.9.2,n/a
u_202411,2026-03-20,app_store_browse,United States,Android,free,25-34,7.1.0,13
u_202412,2026-03-29,paid_social,United Kingdom,Web,free,25-34,7.1.0,n/a
u_202413,2026-06-05,paid_social,United Kingdom,iOS,free,18-24,6.9.2,16.5
u_202414,2026-05-23,organic_search,Brazil,iOS,pro_annual,25-34,6.9.2,18.2
u_202415,2026-03-03,organic_search,Saudi Arabia,Web,free,35-44,6.9.2,n/a
u_202416,2026-03-21,influencer,United Arab Emirates,Android,pro_monthly,45+,6.9.2,15
u_202417,2026-05-02,influencer,Brazil,iOS,free,18-24,7.0.0,17.4
u_202418,2026-03-30,paid_social,Saudi Arabia,Android,free,25-34,7.1.0,12
u_202419,2026-03-19,paid_social,Saudi Arabia,iOS,free,45+,7.0.1,17.0
u_202420,2026-05-28,organic_search,Germany,iOS,free,18-24,7.1.0,16.5
u_202421,2026-06-03,organic_search,United States,Android,free,18-24,7.0.1,12
u_202422,2026-05-08,influencer,Nigeria,Android,free,13-17,7.0.1,15
u_202423,2026-04-10,app_store_browse,India,Web,free,45+,6.9.2,n/a
u_202424,2026-03-25,app_store_browse,Indonesia,Web,free,35-44,7.0.1,n/a
u_202425,2026-05-13,paid_search,United States,Android,free,25-34,7.1.0,14
u_202426,2026-03-04,paid_social,Pakistan,Android,free,45+,6.9.2,13
u_202427,2026-05-26,organic_search,United States,iOS,free,35-44,7.1.0,16.5
u_202428,2026-03-01,referral,India,iOS,free,18-24,6.9.0,18.0
u_202429,2026-03-11,influencer,United States,iOS,free,35-44,7.1.0,18.0
u_202430,2026-06-13,paid_social,Turkey,iOS,pro_monthly,18-24,7.0.1,16.5
u_202431,2026-05-21,paid_search,Pakistan,iOS,pro_monthly,45+,7.0.1,17.4
u_202432,2026-04-18,paid_search,Germany,Android,free,35-44,7.0.1,14
u_202433,2026-05-31,organic_search,Pakistan,iOS,pro_monthly,18-24,7.1.0,17.0
u_202434,2026-04-19,influencer,United States,Android,pro_monthly,25-34,6.9.0,13
u_202435,2026-04-23,organic_search,United Arab Emirates,Android,free,18-24,7.0.1,12
u_202436,2026-03-04,organic_search,United Arab Emirates,Android,free,18-24,7.1.0,14
u_202437,2026-04-01,paid_search,Nigeria,iOS,free,35-44,7.0.1,16.5
u_202438,2026-05-22,paid_social,United States,iOS,pro_monthly,25-34,7.1.0,16.5
u_202439,2026-04-14,referral,Turkey,Android,free,25-34,7.0.0,12
u_202440,2026-04-07,organic_search,Brazil,Android,free,18-24,7.1.0,14
u_202441,2026-03-08,paid_search,United Kingdom,Web,pro_monthly,18-24,7.1.0,n/a
u_202442,2026-04-29,paid_social,Pakistan,iOS,free,18-24,7.1.0,17.0
u_202443,2026-05-25,paid_social,Pakistan,Web,pro_monthly,25-34,7.0.1,n/a
u_202444,2026-05-02,organic_search,Brazil,Web,free,35-44,7.0.0,n/a
u_202445,2026-05-25,organic_search,Indonesia,Android,free,18-24,6.9.2,13
u_202446,2026-04-16,app_store_browse,Turkey,Android,free,25-34,7.1.0,14
u_202447,2026-03-02,paid_search,United Kingdom,Android,free,25-34,6.9.0,14
u_202448,2026-05-16,influencer,Germany,Web,free,35-44,7.1.0,n/a
u_202449,2026-04-18,paid_search,Saudi Arabia,Android,pro_monthly,45+,7.0.1,13
u_202450,2026-03-23,paid_social,United States,iOS,pro_annual,18-24,7.0.1,16.5
u_202451,2026-03-03,paid_search,United Kingdom,iOS,free,18-24,7.1.0,17.4
u_202452,2026-05-01,influencer,India,Android,free,25-34,7.1.0,13
u_202453,2026-03-19,app_store_browse,Germany,iOS,free,18-24,6.9.2,16.5
u_202454,2026-03-17,referral,India,Android,free,25-34,6.9.0,13
u_202455,2026-04-02,influencer,Pakistan,Web,free,25-34,7.1.0,n/a
u_202456,2026-06-12,influencer,Pakistan,iOS,free,25-34,7.0.1,17.4
u_202457,2026-03-27,paid_search,Pakistan,Android,pro_monthly,18-24,7.1.0,15
u_202458,2026-05-30,referral,Pakistan,Web,free,25-34,6.9.0,n/a
u_202459,2026-03-30,referral,Saudi Arabia,Android,free,25-34,6.9.2,13
u_202460,2026-03-01,organic_search,India,Android,free,18-24,7.1.0,15
u_202461,2026-04-29,paid_search,United Kingdom,Android,free,18-24,7.1.0,14
u_202462,2026-05-25,organic_search,Brazil,Android,pro_monthly,18-24,7.1.0,14
u_202463,2026-06-16,paid_search,United Kingdom,iOS,free,18-24,7.0.1,17.4
u_202464,2026-04-29,organic_search,Pakistan,Android,free,25-34,6.9.0,12
u_202465,2026-05-05,paid_search,Saudi Arabia,Android,pro_monthly,18-24,6.9.2,15
u_202466,2026-04-08,influencer,United States,Web,free,18-24,6.9.2,n/a
u_202467,2026-06-20,app_store_browse,Nigeria,Android,free,25-34,6.9.2,12
u_202468,2026-04-16,referral,Indonesia,iOS,free,25-34,7.0.1,18.0
u_202469,2026-03-19,paid_social,Indonesia,Android,pro_monthly,18-24,6.9.0,15
u_202470,2026-06-04,influencer,Nigeria,Android,free,25-34,7.0.1,14
u_202471,2026-04-09,paid_social,Nigeria,iOS,free,18-24,7.0.1,18.2
u_202472,2026-04-17,paid_search,United States,Android,free,18-24,6.9.2,15
u_202473,2026-06-11,organic_search,Saudi Arabia,Android,free,45+,6.8.0,15
u_202474,2026-04-22,influencer,Nigeria,Android,free,25-34,7.1.0,12
u_202475,2026-04-18,referral,India,iOS,free,18-24,6.9.0,17.0
u_202476,2026-05-07,app_store_browse,India,iOS,free,35-44,7.0.1,17.4
u_202477,2026-04-21,paid_social,Pakistan,Android,free,25-34,7.1.0,13
u_202478,2026-05-27,paid_search,United Arab Emirates,Android,free,45+,7.0.1,12
u_202479,2026-03-25,organic_search,United Arab Emirates,iOS,free,45+,7.0.1,18.2
u_202480,2026-04-11,organic_search,Nigeria,Android,pro_monthly,25-34,6.9.0,12
u_202481,2026-06-17,paid_social,United Kingdom,Web,enterprise,13-17,7.0.1,n/a
u_202482,2026-06-15,app_store_browse,Turkey,Android,free,18-24,7.0.1,15
u_202483,2026-04-01,paid_social,United States,iOS,free,13-17,7.0.1,18.2
u_202484,2026-06-16,paid_search,United States,Android,free,35-44,7.0.1,13
u_202485,2026-05-06,referral,United States,Android,free,25-34,7.0.1,13
u_202486,2026-06-02,paid_social,Brazil,iOS,free,18-24,7.1.0,16.5
u_202487,2026-03-21,paid_search,Philippines,iOS,free,45+,6.9.0,18.2
u_202488,2026-06-18,influencer,Indonesia,Android,free,18-24,7.1.0,12
u_202489,2026-04-24,influencer,India,Android,free,25-34,7.0.1,13
u_202490,2026-03-14,paid_search,India,Android,free,18-24,6.9.2,13
u_202491,2026-03-14,organic_search,United States,iOS,free,25-34,7.1.0,18.0
u_202492,2026-04-16,app_store_browse,Turkey,Android,free,45+,7.0.1,12
u_202493,2026-03-08,app_store_browse,United States,Android,free,45+,7.1.0,14
u_202494,2026-03-01,paid_social,Pakistan,Web,free,18-24,7.1.0,n/a
u_202495,2026-06-14,paid_social,Turkey,Android,pro_monthly,25-34,7.1.0,13
u_202496,2026-05-20,paid_social,Germany,Web,free,45+,7.0.1,n/a
u_202497,2026-04-04,app_store_browse,Nigeria,Web,enterprise,35-44,7.0.1,n/a
u_202498,2026-06-04,paid_social,Indonesia,Android,free,35-44,7.0.1,15
u_202499,2026-03-04,organic_search,Indonesia,Android,free,18-24,7.0.1,12
u_202500,2026-05-10,paid_social,Turkey,Android,free,18-24,7.1.0,14
u_202501,2026-06-03,paid_search,United Arab Emirates,Web,enterprise,13-17,7.1.0,n/a
u_202502,2026-06-17,organic_search,United States,Android,free,45+,7.1.0,13
u_202503,2026-04-16,paid_social,Turkey,Web,free,35-44,7.0.1,n/a
u_202504,2026-03-13,paid_social,Brazil,Android,free,18-24,7.1.0,13
u_202505,2026-03-25,paid_social,United States,Android,free,25-34,7.0.1,13
u_202506,2026-05-08,organic_search,Saudi Arabia,Android,free,18-24,6.9.2,13
u_202507,2026-04-05,influencer,United States,Web,free,18-24,7.1.0,n/a
u_202508,2026-06-18,influencer,India,Android,free,45+,6.9.0,14
u_202509,2026-05-10,influencer,Nigeria,Android,free,18-24,7.1.0,12
u_202510,2026-06-20,organic_search,United Arab Emirates,Android,free,18-24,6.9.2,15
u_202511,2026-05-10,referral,United Kingdom,Android,pro_monthly,18-24,6.9.0,14
u_202512,2026-04-19,app_store_browse,Nigeria,iOS,free,25-34,6.9.2,18.0
u_202513,2026-04-19,influencer,India,Android,free,35-44,7.0.1,14
u_202514,2026-05-22,organic_search,United Arab Emirates,Android,free,25-34,6.9.2,15
u_202515,2026-03-26,app_store_browse,Saudi Arabia,Android,free,25-34,6.9.0,15
u_202516,2026-06-19,paid_social,United Arab Emirates,iOS,free,18-24,6.9.0,17.4
u_202517,2026-04-27,app_store_browse,United Arab Emirates,Web,free,25-34,7.0.0,n/a
u_202518,2026-04-01,app_store_browse,United Kingdom,Android,free,18-24,6.9.0,13
u_202519,2026-05-09,organic_search,United States,Web,free,18-24,7.0.0,n/a
u_202520,2026-04-10,organic_search,India,Android,free,25-34,6.9.2,13
u_202521,2026-05-08,paid_social,Brazil,iOS,free,45+,6.9.2,18.0
u_202522,2026-05-22,paid_search,India,Android,free,35-44,7.1.0,14
u_202523,2026-03-08,app_store_browse,Saudi Arabia,Android,free,18-24,7.0.1,15
u_202524,2026-05-02,paid_social,United States,Android,free,25-34,7.0.0,15
u_202525,2026-03-09,paid_social,Indonesia,Android,free,18-24,7.0.0,15
u_202526,2026-05-19,organic_search,Germany,Android,pro_monthly,45+,7.1.0,15
u_202527,2026-03-28,paid_social,United Arab Emirates,Android,free,45+,6.9.2,15
u_202528,2026-03-16,paid_social,Pakistan,iOS,free,18-24,6.9.0,16.5
u_202529,2026-05-27,paid_social,Turkey,Android,free,13-17,7.0.1,13
u_202530,2026-03-14,paid_social,Nigeria,Web,free,45+,7.0.1,n/a
u_202531,2026-06-20,paid_social,Saudi Arabia,iOS,pro_annual,25-34,7.1.0,17.4
u_202532,2026-04-04,influencer,Pakistan,iOS,free,25-34,6.9.2,17.0
u_202533,2026-04-22,referral,India,Web,free,25-34,7.0.1,n/a
u_202534,2026-06-07,referral,Germany,iOS,free,25-34,7.0.0,17.0
u_202535,2026-06-09,organic_search,United States,iOS,free,25-34,7.1.0,17.0
u_202536,2026-03-07,paid_search,India,Web,free,18-24,7.0.0,n/a
u_202537,2026-04-22,influencer,United States,Android,pro_monthly,18-24,6.9.2,13
u_202538,2026-05-05,paid_search,Turkey,iOS,free,25-34,6.8.0,18.2
u_202539,2026-06-10,organic_search,United Arab Emirates,iOS,free,45+,7.1.0,17.4
u_202540,2026-03-19,organic_search,United States,Web,free,25-34,6.9.2,n/a
u_202541,2026-06-03,organic_search,United Kingdom,iOS,free,18-24,7.0.1,18.2
u_202542,2026-03-07,app_store_browse,India,iOS,free,25-34,7.1.0,16.5
u_202543,2026-03-26,influencer,Turkey,Android,free,18-24,7.0.1,12
u_202544,2026-04-21,paid_social,Saudi Arabia,Web,free,18-24,7.1.0,n/a
u_202545,2026-03-23,referral,United States,iOS,free,35-44,7.0.1,16.5
u_202546,2026-05-27,paid_search,Indonesia,Android,free,25-34,7.1.0,15
u_202547,2026-04-21,referral,Brazil,Android,free,18-24,7.0.1,12
u_202548,2026-05-15,organic_search,Pakistan,iOS,free,18-24,6.9.2,18.0
u_202549,2026-05-06,app_store_browse,India,iOS,free,25-34,7.1.0,18.0
u_202550,2026-04-10,paid_search,Brazil,iOS,free,18-24,7.0.0,17.0
u_202551,2026-05-31,influencer,Pakistan,Android,free,18-24,7.1.0,12
u_202552,2026-06-12,app_store_browse,India,iOS,free,25-34,7.0.0,17.0
u_202553,2026-05-30,app_store_browse,Turkey,iOS,free,25-34,6.9.0,17.0
u_202554,2026-03-22,paid_social,United States,iOS,enterprise,25-34,7.0.0,16.5
u_202555,2026-04-26,organic_search,United States,Android,free,45+,6.9.2,14
u_202556,2026-03-15,paid_social,United Kingdom,Android,free,18-24,6.9.2,13
u_202557,2026-04-04,referral,India,Web,pro_monthly,45+,7.1.0,n/a
u_202558,2026-04-13,paid_social,United States,Web,free,35-44,7.1.0,n/a
u_202559,2026-05-08,app_store_browse,Turkey,Android,free,18-24,6.9.2,14
u_202560,2026-06-16,organic_search,Pakistan,Android,pro_monthly,25-34,7.1.0,12
u_202561,2026-06-16,organic_search,United States,iOS,free,25-34,6.9.2,16.5
u_202562,2026-04-15,organic_search,Pakistan,Web,free,45+,6.9.2,n/a
u_202563,2026-03-25,organic_search,Pakistan,iOS,free,45+,6.9.0,18.0
u_202564,2026-06-10,paid_social,Turkey,Android,free,18-24,6.9.0,12
u_202565,2026-03-03,influencer,United Arab Emirates,iOS,pro_annual,18-24,6.9.0,16.5
u_202566,2026-05-27,organic_search,United States,Android,free,18-24,6.9.2,14
u_202567,2026-03-03,app_store_browse,Pakistan,Android,free,25-34,7.0.1,12
u_202568,2026-04-30,app_store_browse,Turkey,Android,free,35-44,7.1.0,13
u_202569,2026-03-02,paid_search,Turkey,Web,pro_annual,18-24,7.0.1,n/a
u_202570,2026-03-17,referral,Saudi Arabia,Android,free,18-24,7.1.0,13
u_202571,2026-05-16,influencer,Philippines,Android,free,18-24,7.1.0,13
u_202572,2026-05-24,organic_search,United States,Android,free,25-34,7.0.1,12
u_202573,2026-06-16,app_store_browse,India,iOS,pro_monthly,25-34,7.1.0,18.0
u_202574,2026-05-25,influencer,United Kingdom,Android,pro_monthly,45+,7.0.1,12
u_202575,2026-03-02,paid_social,United States,iOS,pro_monthly,25-34,7.0.1,17.4
u_202576,2026-03-03,influencer,Brazil,iOS,pro_monthly,25-34,7.0.0,17.0
u_202577,2026-05-02,paid_search,United States,iOS,free,18-24,7.1.0,16.5
u_202578,2026-05-31,paid_social,Pakistan,iOS,free,25-34,7.0.1,16.5
u_202579,2026-04-23,referral,India,iOS,free,18-24,6.9.0,16.5
u_202580,2026-04-11,organic_search,United States,iOS,pro_annual,18-24,7.0.1,18.0
u_202581,2026-04-28,referral,United States,iOS,free,25-34,7.0.1,16.5
u_202582,2026-04-21,organic_search,Indonesia,iOS,pro_monthly,18-24,7.0.1,18.2
u_202583,2026-04-13,paid_social,United Arab Emirates,Android,pro_monthly,25-34,6.9.2,12
u_202584,2026-05-03,organic_search,United Kingdom,iOS,pro_monthly,35-44,7.0.1,17.4
u_202585,2026-05-01,paid_social,Indonesia,iOS,free,45+,7.0.0,16.5
u_202586,2026-06-11,app_store_browse,Pakistan,Android,pro_annual,35-44,6.9.0,12
u_202587,2026-04-26,paid_social,United States,Android,pro_monthly,35-44,7.0.0,15
u_202588,2026-05-23,paid_search,Pakistan,Web,free,18-24,6.9.2,n/a
u_202589,2026-06-21,organic_search,India,Web,free,18-24,7.1.0,n/a
u_202590,2026-04-12,app_store_browse,Indonesia,Web,pro_monthly,13-17,6.9.2,n/a
u_202591,2026-06-15,paid_social,United Kingdom,Android,free,18-24,7.0.1,14
u_202592,2026-06-01,organic_search,Pakistan,iOS,free,25-34,6.9.0,16.5
u_202593,2026-05-25,organic_search,Pakistan,iOS,pro_annual,25-34,7.0.1,18.0
u_202594,2026-04-09,app_store_browse,Pakistan,Android,free,18-24,6.9.0,13
u_202595,2026-05-31,paid_search,United States,Android,free,25-34,6.9.2,14
u_202596,2026-03-27,organic_search,Germany,iOS,free,25-34,7.1.0,17.4
u_202597,2026-04-15,paid_social,India,iOS,pro_annual,25-34,7.1.0,16.5
u_202598,2026-05-16,influencer,United States,iOS,free,18-24,7.1.0,17.0
u_202599,2026-06-19,paid_search,United States,Web,free,25-34,7.0.1,n/a
u_202600,2026-05-27,organic_search,Indonesia,iOS,free,25-34,7.1.0,16.5
u_202601,2026-05-16,organic_search,United States,Web,free,18-24,7.0.1,n/a
u_202602,2026-04-09,organic_search,Pakistan,Android,free,18-24,7.0.1,15
u_202603,2026-06-07,paid_social,Brazil,Android,free,35-44,7.1.0,15
u_202604,2026-06-20,influencer,United Kingdom,Web,free,25-34,7.0.1,n/a
u_202605,2026-05-01,organic_search,United States,Web,free,18-24,7.0.1,n/a
u_202606,2026-06-10,paid_social,Pakistan,Android,free,18-24,7.1.0,12
u_202607,2026-05-31,organic_search,Nigeria,iOS,free,13-17,7.1.0,18.0
u_202608,2026-03-08,paid_social,Nigeria,iOS,pro_annual,25-34,7.0.1,17.0
u_202609,2026-04-24,paid_search,India,Android,free,35-44,7.0.1,15
u_202610,2026-06-21,referral,United Kingdom,iOS,free,18-24,7.0.1,17.4
u_202611,2026-03-21,paid_social,United Arab Emirates,Web,free,18-24,6.9.2,n/a
u_202612,2026-05-09,paid_social,United Kingdom,Android,free,18-24,6.9.0,14
u_202613,2026-03-22,paid_social,Brazil,iOS,free,25-34,7.0.1,18.0
u_202614,2026-06-13,paid_social,Pakistan,iOS,free,35-44,7.1.0,17.0
u_202615,2026-03-20,influencer,United Kingdom,Android,free,18-24,7.1.0,13
u_202616,2026-04-15,paid_search,United States,Android,free,25-34,7.1.0,14
u_202617,2026-05-07,app_store_browse,United States,Android,free,25-34,7.0.1,13
u_202618,2026-05-27,paid_social,United States,Android,free,25-34,7.0.0,15
u_202619,2026-05-09,referral,Pakistan,Android,enterprise,18-24,7.0.0,13
u_202620,2026-05-11,referral,United States,Android,pro_annual,13-17,7.1.0,13
u_202621,2026-06-11,referral,Indonesia,iOS,free,35-44,7.1.0,18.0
u_202622,2026-06-01,paid_social,Turkey,Android,free,25-34,7.0.1,14
u_202623,2026-04-24,paid_search,Pakistan,Web,free,18-24,7.1.0,n/a
u_202624,2026-03-18,paid_social,Turkey,Android,free,25-34,7.1.0,14
u_202625,2026-03-27,organic_search,Saudi Arabia,Android,free,35-44,7.0.0,15
u_202626,2026-05-25,influencer,India,Web,free,25-34,7.0.0,n/a
u_202627,2026-05-09,organic_search,Pakistan,iOS,free,45+,7.1.0,18.0
u_202628,2026-03-17,referral,United Arab Emirates,iOS,pro_monthly,35-44,7.0.1,18.0
u_202629,2026-05-21,referral,United States,Android,free,18-24,7.1.0,13
u_202630,2026-06-07,influencer,Brazil,iOS,free,35-44,7.1.0,16.5
u_202631,2026-04-16,paid_search,Germany,Android,free,25-34,6.9.0,13
u_202632,2026-04-29,referral,Turkey,iOS,free,35-44,7.1.0,18.2
u_202633,2026-03-07,paid_social,Brazil,Android,free,25-34,7.1.0,13
u_202634,2026-04-16,organic_search,Philippines,Android,free,18-24,7.1.0,14
u_202635,2026-05-01,paid_search,United States,Android,free,25-34,7.1.0,14
u_202636,2026-03-08,referral,United Kingdom,Web,free,18-24,7.1.0,n/a
u_202637,2026-05-17,organic_search,United States,iOS,free,18-24,6.9.2,16.5
u_202638,2026-03-26,paid_search,United Arab Emirates,iOS,free,18-24,7.0.1,18.2
u_202639,2026-05-28,paid_search,Pakistan,Android,free,35-44,6.9.2,14
u_202640,2026-05-12,paid_search,Pakistan,Web,free,25-34,7.1.0,n/a
u_202641,2026-04-05,organic_search,United States,iOS,free,18-24,7.1.0,16.5
u_202642,2026-05-26,paid_social,Brazil,Android,free,18-24,6.8.0,13
u_202643,2026-05-25,paid_search,Philippines,Android,pro_monthly,25-34,7.0.1,13
u_202644,2026-06-13,paid_search,United Arab Emirates,Android,free,35-44,7.1.0,13
u_202645,2026-03-14,organic_search,United States,Android,free,18-24,7.1.0,12
u_202646,2026-03-30,influencer,United States,Android,free,13-17,7.0.0,12
u_202647,2026-05-29,app_store_browse,Pakistan,iOS,free,25-34,7.1.0,17.0
u_202648,2026-04-17,organic_search,Nigeria,Android,free,35-44,6.9.0,13
u_202649,2026-06-18,paid_search,Pakistan,Android,free,18-24,7.1.0,13
u_202650,2026-03-08,influencer,United States,iOS,free,25-34,7.0.0,18.2
u_202651,2026-03-10,paid_social,Turkey,Android,free,25-34,7.1.0,12
u_202652,2026-04-15,app_store_browse,United Kingdom,Android,free,18-24,7.0.1,14
u_202653,2026-05-06,paid_search,United Arab Emirates,Web,free,35-44,7.1.0,n/a
u_202654,2026-05-25,organic_search,United Kingdom,iOS,free,18-24,7.0.0,17.4
u_202655,2026-03-31,paid_search,United States,iOS,free,25-34,7.0.1,17.4
u_202656,2026-05-16,organic_search,Brazil,Android,free,35-44,7.1.0,15
u_202657,2026-04-25,referral,United Kingdom,iOS,pro_annual,35-44,7.0.1,17.0
u_202658,2026-05-29,organic_search,India,iOS,free,18-24,7.1.0,17.0
u_202659,2026-03-27,paid_search,Indonesia,iOS,free,35-44,7.1.0,16.5
u_202660,2026-05-27,paid_search,India,Web,free,25-34,7.0.1,n/a
u_202661,2026-03-25,paid_social,United States,Android,free,13-17,7.0.1,15
u_202662,2026-05-28,organic_search,United States,Android,free,25-34,7.1.0,15
u_202663,2026-05-08,influencer,United Kingdom,Android,free,18-24,7.1.0,15
u_202664,2026-03-28,paid_social,Turkey,Android,free,25-34,6.9.0,12
u_202665,2026-05-09,app_store_browse,Indonesia,Web,free,45+,7.0.0,n/a
u_202666,2026-05-26,paid_search,India,Android,free,35-44,7.0.1,12
u_202667,2026-05-16,paid_search,United Kingdom,Web,free,13-17,7.0.1,n/a
u_202668,2026-03-28,paid_social,Germany,iOS,free,25-34,6.9.2,17.4
u_202669,2026-03-20,referral,India,Web,pro_monthly,25-34,7.0.0,n/a
u_202670,2026-03-31,influencer,United States,iOS,free,25-34,6.9.0,17.4
u_202671,2026-05-24,paid_social,Nigeria,iOS,free,18-24,6.9.2,18.2
u_202672,2026-03-24,paid_social,Turkey,iOS,pro_monthly,25-34,7.0.0,17.4
u_202673,2026-05-26,paid_search,Pakistan,Android,pro_monthly,35-44,7.0.1,15
u_202674,2026-04-23,organic_search,India,iOS,free,35-44,7.1.0,18.2
u_202675,2026-06-11,app_store_browse,Pakistan,Android,free,25-34,7.1.0,15
u_202676,2026-03-12,app_store_browse,United Arab Emirates,Android,pro_annual,25-34,7.1.0,12
u_202677,2026-05-27,influencer,United Kingdom,Android,free,18-24,7.1.0,13
u_202678,2026-04-08,paid_search,Indonesia,iOS,free,13-17,7.0.0,16.5
u_202679,2026-03-23,paid_social,Saudi Arabia,Android,free,25-34,7.1.0,15
u_202680,2026-06-07,influencer,Saudi Arabia,Android,pro_monthly,18-24,7.0.0,15
u_202681,2026-06-13,organic_search,Brazil,iOS,free,35-44,7.1.0,18.2
u_202682,2026-03-25,app_store_browse,India,iOS,pro_annual,18-24,7.0.1,17.4
u_202683,2026-06-17,organic_search,India,Android,free,25-34,7.1.0,13
u_202684,2026-05-30,app_store_browse,United Kingdom,Android,free,35-44,6.9.2,13
u_202685,2026-06-11,paid_social,Pakistan,Android,free,35-44,7.1.0,12
u_202686,2026-06-08,app_store_browse,United Arab Emirates,iOS,free,25-34,7.0.1,17.0
u_202687,2026-06-20,influencer,India,Android,pro_monthly,35-44,7.0.1,12
u_202688,2026-04-17,influencer,United Arab Emirates,Android,free,25-34,7.0.1,15
