transaction_id,user_id,transaction_date,transaction_type,credits,cost_usd
2755,u_207939,2026-05-04,purchase,1500,9.0
2756,u_207939,2026-05-06,refund,-750,-4.5
2757,u_207946,2026-06-13,purchase,500,3.0
2758,u_207952,2026-06-14,purchase,1500,9.0
2759,u_207952,2026-06-23,purchase,500,3.0
2760,u_207957,2026-03-15,purchase,1500,9.0
2761,u_207960,2026-05-26,purchase,5000,30.0
2762,u_207960,2026-06-06,purchase,5000,30.0
2763,u_207960,2026-05-28,purchase,5000,30.0
2764,u_207962,2026-05-24,purchase,5000,30.0
2765,u_207963,2026-05-11,purchase,500,3.0
2766,u_207969,2026-06-25,purchase,5000,30.0
2767,u_207969,2026-06-25,purchase,5000,30.0
2768,u_207975,2026-06-04,purchase,5000,30.0
2769,u_207984,2026-05-21,purchase,500,3.0
2770,u_207988,2026-06-18,purchase,5000,30.0
